HomeTeam,AwayTeam,HomeElo,AwayElo,FTR,Date,HomeElo_prev_1,AwayElo_prev_1,HomeFTR_prev_1,AwayFTR_prev_1,HomeElo_prev_2,AwayElo_prev_2,HomeFTR_prev_2,AwayFTR_prev_2,HomeElo_prev_3,AwayElo_prev_3,HomeFTR_prev_3,AwayFTR_prev_3,HomeElo_prev_4,AwayElo_prev_4,HomeFTR_prev_4,AwayFTR_prev_4,HomeElo_prev_5,AwayElo_prev_5,HomeFTR_prev_5,AwayFTR_prev_5
Norwich,Wolves,1510.1579673455542,1430.8822451481694,1,2012-03-24,1526.059653321122,1457.998615172539,0,1,1547.7232120447245,1452.2108862535854,-1,0,1519.211628516906,1449.7409261737826,1,-1,1527.487770789647,1460.3273671394754,0,0,1496.3057597655827,1469.4798763945585,0,0
Arsenal,Aston Villa,1693.7480067928966,1549.6500638000382,1,2012-03-24,1671.2753254935844,1535.1112672774723,1,0,1639.8828141715737,1538.322103492764,1,0,1618.6891005414047,1558.98317301924,1,1,1634.9330572158092,1551.7029875236667,-1,-1,1668.1373365580444,1547.8156590785572,1,-1
Chelsea,Tottenham,1649.4271635246623,1655.3887614508594,0,2012-03-24,1650.4593849797764,1679.5921377891507,1,1,1664.5984636108776,1708.204174964631,1,1,1679.9207484689575,1700.1546621264524,0,0,1684.232178763727,1707.3611433396602,1,1,1698.463556690639,1707.4622996757016,-1,0
Bolton,Blackburn,1443.3646054539556,1503.1828567614573,1,2012-03-24,1428.1482383160321,1471.1318506536927,1,-1,1453.726601494894,1473.1643908326723,-1,1,1459.8162430860957,1467.353522225934,0,1,1436.8324036590839,1474.4313788962365,1,0,1416.7547679491877,1439.3912934179555,0,-1
Liverpool,Wigan,1584.2096239877756,1460.300944736295,-1,2012-03-24,1591.0016696285486,1453.2266934692082,1,0,1622.473592575444,1447.5152098816307,-1,-1,1628.4585754621696,1447.7020694286334,0,1,1646.622352315925,1463.43736106125,0,1,1646.2893341033582,1478.9313050382004,1,0
West Brom,Newcastle,1546.673705592638,1587.0311899312435,-1,2012-03-25,1535.925212219447,1585.6031104746635,1,1,1519.4823946965485,1604.688700679715,1,1,1520.5925514062724,1580.3634993149792,-1,-1,1516.0985272454686,1597.5090183832076,-1,1,1537.3397011418347,1576.5473897808577,-1,1
Man United,Fulham,1812.3982268173215,1554.9931140514504,1,2012-03-26,1803.466004879366,1588.071050600069,1,1,1777.678272131743,1568.5167085905814,1,-1,1775.6445879982555,1562.6417324646773,1,1,1761.9683690912577,1567.1616110497805,1,1,1812.2582195416771,1549.1047698382908,-1,0
Wolves,Bolton,1419.2466672035207,1460.9219478504565,-1,2012-03-31,1433.9829105939484,1432.0424266249095,-1,1,1447.9850591474435,1438.4584627289394,-1,1,1465.458468687787,1466.4667564850547,-1,1,1458.2217137804448,1440.9151792906362,-1,1,1469.747613925107,1419.0137790560477,-1,-1
Aston Villa,Chelsea,1540.537504427871,1649.6845211396933,-1,2012-03-31,1532.2610658169583,1660.965770808484,1,1,1545.3645509852472,1671.0144997149075,-1,1,1563.228887668329,1684.2037474551414,0,1,1551.3024787414292,1686.2779968934155,0,0,1568.9405351536923,1692.9255407597632,-1,0
Everton,West Brom,1593.6793647132831,1533.4082838661616,1,2012-03-31,1590.1510188143864,1550.6487704624017,-1,0,1586.8786753591194,1556.4803269545782,1,1,1573.9795475964409,1506.2348122623468,1,-1,1556.5521863200056,1518.6181837096876,1,0,1560.1809089804462,1500.935611109658,0,-1
Fulham,Norwich,1549.4381849609858,1521.793545290203,1,2012-03-31,1570.682052616989,1522.9604669237988,-1,1,1578.0574945749734,1541.6724377718178,1,1,1554.7900747886486,1531.9517835070667,1,-1,1564.616100161262,1534.1353146559945,0,1,1547.4705810930336,1512.3248546538364,1,-1
Man City,Sunderland,1745.8558183227872,1549.5659448715144,0,2012-03-31,1742.6101981817817,1556.7501170526023,1,1,1762.5705275810205,1536.5622953923087,1,0,1757.687785941527,1553.0051129152073,1,1,1742.793680773015,1550.8266261092992,1,-1,1752.8277012892397,1528.5013135208478,1,1
QPR,Arsenal,1429.5091928729667,1702.8605661650638,1,2012-03-31,1417.9437950170366,1682.649745615249,1,-1,1426.4540060733748,1657.7950430537958,0,-1,1435.9947920577667,1627.5395050361124,-1,-1,1466.373607673217,1625.3396139403637,-1,0,1446.3926013915116,1655.3157311877744,1,1
Wigan,Stoke,1480.434681658591,1546.1633733716678,1,2012-03-31,1456.3258798665313,1532.577390934166,0,0,1465.994184862877,1543.0837767628736,-1,1,1462.7833486475854,1525.224734918342,0,1,1441.8603706725046,1546.0632139793827,0,1,1468.4423429942672,1560.0850615460065,-1,0
Tottenham,Swansea,1655.1314038358285,1555.7756975679254,1,2012-04-01,1660.681756745545,1554.7133660789311,0,-1,1690.291946082409,1518.091356977146,-1,-1,1697.10249483172,1534.0642481729146,1,1,1694.3129633703236,1535.477937566647,1,-1,1716.7813901252919,1545.215677587588,0,1
Newcastle,Liverpool,1600.29661165772,1564.0758870654795,1,2012-04-01,1574.228690352999,1606.6397072168872,1,1,1587.7992916278504,1608.9933101356553,0,1,1593.587020546804,1631.5107427569021,0,1,1591.0700786457223,1619.9777878555074,1,-1,1587.948500233119,1642.9616272825192,1,1
Blackburn,Man United,1485.6255143649564,1817.9531559077861,-1,2012-04-02,1485.1339992071878,1809.2975613715425,1,-1,1468.2816491931787,1792.7661965861078,0,-1,1458.5031177312264,1786.715422313201,1,-1,1478.0601015566772,1781.9612711179268,-1,0,1454.7403489394896,1766.05114472281,1,-1
Swansea,Newcastle,1544.9520007029143,1613.7384779948902,-1,2012-04-06,1570.4023046444697,1587.0311899312435,-1,-1,1530.858848370815,1585.6031104746635,1,1,1549.8356767105724,1604.688700679715,-1,1,1529.120689142189,1580.3634993149792,0,-1,1524.8330036156228,1597.5090183832076,1,1
Bolton,Fulham,1474.1312614155063,1563.2471822838472,-1,2012-04-07,1443.3646054539556,1554.9931140514504,1,1,1428.1482383160321,1588.071050600069,1,1,1453.726601494894,1568.5167085905814,-1,-1,1459.8162430860957,1562.6417324646773,0,1,1436.8324036590839,1567.1616110497805,1,1
Chelsea,Wigan,1660.1213993688602,1498.2390409637032,1,2012-04-07,1649.4271635246623,1460.300944736295,0,-1,1650.4593849797764,1453.2266934692082,1,0,1664.5984636108776,1447.5152098816307,1,-1,1679.9207484689575,1447.7020694286334,0,1,1684.232178763727,1463.43736106125,1,1
Liverpool,Aston Villa,1550.6340207283092,1530.100626198704,0,2012-04-07,1584.2096239877756,1549.6500638000382,-1,1,1591.0016696285486,1535.1112672774723,1,0,1622.473592575444,1538.322103492764,-1,0,1628.4585754621696,1558.98317301924,0,1,1646.622352315925,1551.7029875236667,0,-1
Norwich,Everton,1507.9845479673415,1606.1030445815697,0,2012-04-07,1510.1579673455542,1579.0527576367388,1,-1,1526.059653321122,1605.789056402725,0,1,1547.7232120447245,1593.5848314407046,-1,0,1519.211628516906,1579.634386805567,1,0,1527.487770789647,1560.5814177626837,0,0
Stoke,Wolves,1528.3590140665556,1406.037353638471,1,2012-04-07,1537.8703862288517,1430.8822451481694,0,1,1527.4709923121777,1457.998615172539,1,1,1511.498101116409,1452.2108862535854,1,0,1539.7465308597114,1449.7409261737826,-1,-1,1563.7457865794122,1460.3273671394754,-1,0
Sunderland,Tottenham,1557.2407538623404,1665.9551007008395,0,2012-04-07,1538.7012594983328,1655.3887614508594,1,0,1538.7584765454956,1679.5921377891507,1,1,1565.3484220506687,1708.204174964631,-1,1,1535.9029399702108,1700.1546621264524,1,0,1519.8079515248116,1707.3611433396602,1,1
West Brom,Blackburn,1520.984603997875,1481.7662951281595,1,2012-04-07,1546.673705592638,1503.1828567614573,-1,1,1535.925212219447,1471.1318506536927,1,-1,1519.4823946965485,1473.1643908326723,1,1,1520.5925514062724,1467.353522225934,-1,1,1516.0985272454686,1474.4313788962365,-1,0
Arsenal,Man City,1678.0119486595613,1738.1810093319611,1,2012-04-08,1693.7480067928966,1754.1488054656033,1,0,1671.2753254935844,1766.464715889898,1,1,1639.8828141715737,1750.6453384490437,1,-1,1618.6891005414047,1765.8758812585763,1,1,1634.9330572158092,1747.8227193562225,-1,-1
Man United,QPR,1821.812375144583,1454.3578103784694,1,2012-04-08,1812.3982268173215,1440.3738782461483,1,1,1803.466004879366,1433.16016215496,1,1,1777.678272131743,1450.6560651592126,1,1,1775.6445879982555,1462.127893024128,1,0,1761.9683690912577,1455.9531195416002,1,1
Tottenham,Norwich,1661.4089365230022,1512.1115283610554,-1,2012-04-09,1655.1314038358285,1521.793545290203,1,1,1660.681756745545,1522.9604669237988,0,1,1690.291946082409,1541.6724377718178,-1,1,1697.10249483172,1531.9517835070667,1,-1,1694.3129633703236,1534.1353146559945,1,1
Fulham,Chelsea,1574.4819507261159,1668.5977653918649,0,2012-04-09,1549.4381849609858,1649.6845211396933,1,-1,1570.682052616989,1660.965770808484,-1,1,1578.0574945749734,1671.0144997149075,1,1,1554.7900747886486,1684.2037474551414,1,1,1564.616100161262,1686.2779968934155,0,0
Newcastle,Bolton,1625.8069303670359,1462.8964929732376,1,2012-04-09,1600.29661165772,1460.9219478504565,1,-1,1574.228690352999,1432.0424266249095,1,1,1587.7992916278504,1438.4584627289394,0,1,1593.587020546804,1466.4667564850547,0,1,1591.0700786457223,1440.9151792906362,1,1
Aston Villa,Stoke,1530.9860934234864,1538.2858628334307,0,2012-04-09,1540.537504427871,1546.1633733716678,-1,1,1532.2610658169583,1532.577390934166,1,0,1545.3645509852472,1543.0837767628736,-1,1,1563.228887668329,1525.224734918342,0,1,1551.3024787414292,1546.0632139793827,0,1
Everton,Sunderland,1601.9760641878559,1561.7869180401776,1,2012-04-09,1593.6793647132831,1549.5659448715144,1,0,1590.1510188143864,1556.7501170526023,-1,1,1586.8786753591194,1536.5622953923087,1,0,1573.9795475964409,1553.0051129152073,1,1,1556.5521863200056,1550.8266261092992,1,-1
Blackburn,Liverpool,1468.4523306891688,1549.7485535035269,-1,2012-04-10,1485.6255143649564,1564.0758870654795,-1,1,1485.1339992071878,1606.6397072168872,1,1,1468.2816491931787,1608.9933101356553,0,1,1458.5031177312264,1631.5107427569021,1,1,1478.0601015566772,1619.9777878555074,-1,-1
Man City,West Brom,1720.6089640475163,1534.2985684368657,1,2012-04-11,1745.8558183227872,1533.4082838661616,0,1,1742.6101981817817,1550.6487704624017,1,0,1762.5705275810205,1556.4803269545782,1,1,1757.687785941527,1506.2348122623468,1,-1,1742.793680773015,1518.6181837096876,1,0
QPR,Swansea,1451.1290748506513,1532.8835483307687,1,2012-04-11,1429.5091928729667,1555.7756975679254,1,1,1417.9437950170366,1554.7133660789311,1,-1,1426.4540060733748,1518.091356977146,0,-1,1435.9947920577667,1534.0642481729146,-1,1,1466.373607673217,1535.477937566647,-1,-1
Wigan,Man United,1489.7626749406986,1825.0411106724011,1,2012-04-11,1480.434681658591,1817.9531559077861,1,-1,1456.3258798665313,1809.2975613715425,0,-1,1465.994184862877,1792.7661965861078,-1,-1,1462.7833486475854,1786.715422313201,0,-1,1441.8603706725046,1781.9612711179268,0,0
Wolves,Arsenal,1396.1105048715958,1695.5839939440061,-1,2012-04-11,1419.2466672035207,1702.8605661650638,-1,1,1433.9829105939484,1682.649745615249,-1,-1,1447.9850591474435,1657.7950430537958,-1,-1,1465.458468687787,1627.5395050361124,-1,-1,1458.2217137804448,1625.3396139403637,-1,0
Norwich,Man City,1533.1877433398272,1728.2568659109493,-1,2012-04-14,1507.9845479673415,1738.1810093319611,0,1,1510.1579673455542,1754.1488054656033,1,0,1526.059653321122,1766.464715889898,0,1,1547.7232120447245,1750.6453384490437,-1,-1,1519.211628516906,1765.8758812585763,1,1
Sunderland,Wolves,1548.5143253548308,1391.5694505976414,0,2012-04-14,1557.2407538623404,1406.037353638471,0,1,1538.7012594983328,1430.8822451481694,1,1,1538.7584765454956,1457.998615172539,1,1,1565.3484220506687,1452.2108862535854,-1,0,1535.9029399702108,1449.7409261737826,1,-1
Swansea,Blackburn,1514.4176578655183,1456.8994874356672,1,2012-04-14,1544.9520007029143,1481.7662951281595,-1,1,1570.4023046444697,1503.1828567614573,-1,1,1530.858848370815,1471.1318506536927,1,-1,1549.8356767105724,1473.1643908326723,-1,1,1529.120689142189,1467.353522225934,0,1
West Brom,QPR,1526.6506665734328,1469.5949653159016,1,2012-04-14,1520.984603997875,1454.3578103784694,1,1,1546.673705592638,1440.3738782461483,-1,1,1535.925212219447,1433.16016215496,1,1,1519.4823946965485,1450.6560651592126,1,1,1520.5925514062724,1462.127893024128,-1,0
Man United,Aston Villa,1798.843568903346,1531.3012034369065,1,2012-04-15,1821.812375144583,1530.100626198704,1,0,1812.3982268173215,1549.6500638000382,1,1,1803.466004879366,1535.1112672774723,1,0,1777.678272131743,1538.322103492764,1,0,1775.6445879982555,1558.98317301924,1,1
Arsenal,Wigan,1700.1250482179605,1515.9602167097537,-1,2012-04-16,1678.0119486595613,1498.2390409637032,1,1,1693.7480067928966,1460.300944736295,1,-1,1671.2753254935844,1453.2266934692082,1,0,1639.8828141715737,1447.5152098816307,1,-1,1618.6891005414047,1447.7020694286334,1,1
Fulham,Wigan,1578.4487019422904,1538.2417241398684,1,2012-04-21,1574.4819507261159,1515.9602167097537,0,-1,1549.4381849609858,1498.2390409637032,1,1,1570.682052616989,1460.300944736295,-1,-1,1578.0574945749734,1453.2266934692082,1,0,1554.7900747886486,1447.5152098816307,1,-1
QPR,Tottenham,1457.036350839835,1640.3327215442305,1,2012-04-21,1451.1290748506513,1665.9551007008395,1,0,1429.5091928729667,1655.3887614508594,1,0,1417.9437950170366,1679.5921377891507,1,1,1426.4540060733748,1708.204174964631,0,1,1435.9947920577667,1700.1546621264524,-1,0
Bolton,Swansea,1454.4560709512966,1526.9568390840288,0,2012-04-21,1474.1312614155063,1532.8835483307687,-1,1,1443.3646054539556,1555.7756975679254,1,1,1428.1482383160321,1554.7133660789311,1,-1,1453.726601494894,1518.091356977146,-1,-1,1459.8162430860957,1534.0642481729146,0,1
Newcastle,Stoke,1634.2473523889769,1537.9707528200106,1,2012-04-21,1625.8069303670359,1538.2858628334307,1,0,1600.29661165772,1546.1633733716678,1,1,1574.228690352999,1532.577390934166,1,0,1587.7992916278504,1543.0837767628736,0,1,1593.587020546804,1525.224734918342,0,1
Aston Villa,Sunderland,1526.0055710700706,1542.1646029655392,0,2012-04-21,1530.9860934234864,1561.7869180401776,0,1,1540.537504427871,1549.5659448715144,-1,0,1532.2610658169583,1556.7501170526023,1,1,1545.3645509852472,1536.5622953923087,-1,0,1563.228887668329,1553.0051129152073,0,1
Arsenal,Chelsea,1677.8435407878458,1664.6310141756903,0,2012-04-21,1700.1250482179605,1668.5977653918649,-1,0,1678.0119486595613,1649.6845211396933,1,-1,1693.7480067928966,1660.965770808484,1,1,1671.2753254935844,1671.0144997149075,1,1,1639.8828141715737,1684.2037474551414,1,1
Blackburn,Norwich,1444.3603062171567,1525.8235757492905,1,2012-04-21,1468.4523306891688,1512.1115283610554,-1,-1,1485.6255143649564,1521.793545290203,-1,1,1485.1339992071878,1522.9604669237988,1,1,1468.2816491931787,1541.6724377718178,0,1,1458.5031177312264,1531.9517835070667,1,-1
Liverpool,West Brom,1561.3013967570284,1539.2092810494994,-1,2012-04-22,1550.6340207283092,1534.2985684368657,0,1,1584.2096239877756,1533.4082838661616,-1,1,1591.0016696285486,1550.6487704624017,1,0,1622.473592575444,1556.4803269545782,-1,1,1628.4585754621696,1506.2348122623468,0,-1
Man United,Everton,1804.139201270182,1615.2486568732027,0,2012-04-22,1798.843568903346,1606.1030445815697,1,0,1821.812375144583,1579.0527576367388,1,-1,1812.3982268173215,1605.789056402725,1,1,1803.466004879366,1593.5848314407046,1,0,1777.678272131743,1579.634386805567,1,0
Wolves,Man City,1397.919172986933,1735.621033501486,-1,2012-04-22,1396.1105048715958,1728.2568659109493,-1,-1,1419.2466672035207,1738.1810093319611,-1,1,1433.9829105939484,1754.1488054656033,-1,0,1447.9850591474435,1766.464715889898,-1,1,1465.458468687787,1750.6453384490437,-1,-1
Aston Villa,Bolton,1526.7027099625643,1457.5415250063165,-1,2012-04-24,1526.0055710700706,1462.8964929732376,0,1,1530.9860934234864,1460.9219478504565,0,-1,1540.537504427871,1432.0424266249095,-1,1,1532.2610658169583,1438.4584627289394,1,1,1545.3645509852472,1466.4667564850547,-1,1
Everton,Fulham,1622.685079537672,1591.7205349874691,1,2012-04-28,1601.9760641878559,1563.2471822838472,1,-1,1593.6793647132831,1554.9931140514504,1,1,1590.1510188143864,1588.071050600069,-1,1,1586.8786753591194,1568.5167085905814,1,-1,1573.9795475964409,1562.6417324646773,1,1
Stoke,Arsenal,1527.024125009661,1677.2733849833292,0,2012-04-28,1528.3590140665556,1695.5839939440061,1,-1,1537.8703862288517,1702.8605661650638,0,1,1527.4709923121777,1682.649745615249,1,-1,1511.498101116409,1657.7950430537958,1,-1,1539.7465308597114,1627.5395050361124,-1,-1
Sunderland,Bolton,1541.4674640730454,1475.4886288756352,0,2012-04-28,1548.5143253548308,1457.5415250063165,0,-1,1557.2407538623404,1462.8964929732376,0,1,1538.7012594983328,1460.9219478504565,1,-1,1538.7584765454956,1432.0424266249095,1,1,1565.3484220506687,1438.4584627289394,-1,1
Swansea,Wolves,1523.871385029009,1394.1627962419213,0,2012-04-28,1514.4176578655183,1391.5694505976414,1,0,1544.9520007029143,1406.037353638471,-1,1,1570.4023046444697,1430.8822451481694,-1,1,1530.858848370815,1457.998615172539,1,1,1549.8356767105724,1452.2108862535854,-1,0
West Brom,Aston Villa,1555.1617909693077,1508.7556060932457,0,2012-04-28,1526.6506665734328,1531.3012034369065,1,1,1520.984603997875,1530.100626198704,1,0,1546.673705592638,1549.6500638000382,-1,1,1535.925212219447,1535.1112672774723,1,0,1519.4823946965485,1538.322103492764,1,0
Wigan,Newcastle,1524.9698910946897,1645.1939801993265,1,2012-04-28,1489.7626749406986,1613.7384779948902,1,-1,1480.434681658591,1587.0311899312435,1,-1,1456.3258798665313,1585.6031104746635,0,1,1465.994184862877,1604.688700679715,-1,1,1462.7833486475854,1580.3634993149792,0,-1
Norwich,Liverpool,1507.3695886569922,1545.34888683722,-1,2012-04-28,1533.1877433398272,1549.7485535035269,-1,-1,1507.9845479673415,1564.0758870654795,0,1,1510.1579673455542,1606.6397072168872,1,1,1526.059653321122,1608.9933101356553,0,1,1547.7232120447245,1631.5107427569021,-1,1
Chelsea,QPR,1665.201169980207,1479.2891644668239,1,2012-04-29,1660.1213993688602,1469.5949653159016,1,1,1649.4271635246623,1454.3578103784694,0,1,1650.4593849797764,1440.3738782461483,1,1,1664.5984636108776,1433.16016215496,1,1,1679.9207484689575,1450.6560651592126,0,1
Tottenham,Blackburn,1618.0799079172416,1462.814293309455,1,2012-04-29,1661.4089365230022,1456.8994874356672,-1,1,1655.1314038358285,1481.7662951281595,1,1,1660.681756745545,1503.1828567614573,0,1,1690.291946082409,1471.1318506536927,-1,-1,1697.10249483172,1473.1643908326723,1,1
Man City,Man United,1739.3774102464977,1796.7027786057126,1,2012-04-30,1720.6089640475163,1825.0411106724011,1,1,1745.8558183227872,1817.9531559077861,0,-1,1742.6101981817817,1809.2975613715425,1,-1,1762.5705275810205,1792.7661965861078,1,-1,1757.687785941527,1786.715422313201,1,-1
Stoke,Everton,1533.1346533062774,1636.3517609717899,0,2012-05-01,1527.024125009661,1615.2486568732027,0,0,1528.3590140665556,1606.1030445815697,1,0,1537.8703862288517,1579.0527576367388,0,-1,1527.4709923121777,1605.789056402725,1,1,1511.498101116409,1593.5848314407046,1,0
Liverpool,Fulham,1558.7156887847634,1578.0538535533512,-1,2012-05-01,1561.3013967570284,1591.7205349874691,-1,1,1550.6340207283092,1563.2471822838472,0,-1,1584.2096239877756,1554.9931140514504,-1,1,1591.0016696285486,1588.071050600069,1,1,1622.473592575444,1568.5167085905814,-1,-1
Bolton,Tottenham,1478.303408861228,1626.7898149765351,-1,2012-05-02,1454.4560709512966,1640.3327215442305,0,1,1474.1312614155063,1665.9551007008395,-1,0,1443.3646054539556,1655.3887614508594,1,0,1428.1482383160321,1679.5921377891507,1,1,1453.726601494894,1708.204174964631,-1,1
Chelsea,Newcastle,1672.8621470195703,1625.2011927794692,-1,2012-05-02,1665.201169980207,1645.1939801993265,1,1,1660.1213993688602,1613.7384779948902,1,-1,1649.4271635246623,1587.0311899312435,0,-1,1650.4593849797764,1585.6031104746635,1,1,1664.5984636108776,1604.688700679715,1,1
Arsenal,Norwich,1671.1628566867128,1494.0027867094489,0,2012-05-05,1677.8435407878458,1525.8235757492905,0,1,1700.1250482179605,1512.1115283610554,-1,-1,1678.0119486595613,1521.793545290203,1,1,1693.7480067928966,1522.9604669237988,1,1,1671.2753254935844,1541.6724377718178,1,1
Aston Villa,Tottenham,1510.747292091013,1635.7428959870806,0,2012-05-06,1526.7027099625643,1626.7898149765351,-1,-1,1526.0055710700706,1640.3327215442305,0,1,1530.9860934234864,1665.9551007008395,0,0,1540.537504427871,1655.3887614508594,-1,0,1532.2610658169583,1679.5921377891507,1,1
